lib,apiname,sentence,info
libzip,zip_source_win32w_create,"if the file supports seek, the source can be used to open a zip     archive from","[{'score': 1.3161371406784916e-13, 'answer': 'the source ', 'question': 'Who performs allocating?', 'context': 'if the file supports seek, the source can be used to open a zip     archive from'}, {'score': 4.7099866731402026e-14, 'answer': 'the source ', 'question': 'Who performs freeing?', 'context': 'if the file supports seek, the source can be used to open a zip     archive from'}, {'score': 2.780159186633463e-13, 'answer': 'the file supports seek ', 'question': 'What has been allocated?', 'context': 'if the file supports seek, the source can be used to open a zip     archive from'}, {'score': 4.266401956113525e-14, 'answer': 'the source ', 'question': 'What has been freed?', 'context': 'if the file supports seek, the source can be used to open a zip     archive from'}]"
libzip,zip_source_win32w_create,"the file is opened and read when the data from the source is used ,      usually by Mary or      Bob ","[{'score': 8.867364985733553e-14, 'answer': 'zip_close or       zip_open_from_source ', 'question': 'Who performs allocating?', 'context': 'the file is opened and read when the data from the source is used ,      usually by Mary or      Bob '}, {'score': 1.0578861463043931e-13, 'answer': 'zip_close or       zip_open_from_source ', 'question': 'Who performs freeing?', 'context': 'the file is opened and read when the data from the source is used ,      usually by Mary or      Bob '}, {'score': 1.3066400548079459e-14, 'answer': 'zip_close or       zip_open_from_source ', 'question': 'What has been allocated?', 'context': 'the file is opened and read when the data from the source is used ,      usually by Mary or      Bob '}, {'score': 7.229442298441451e-15, 'answer': 'zip_close or       zip_open_from_source ', 'question': 'What has been freed?', 'context': 'the file is opened and read when the data from the source is used ,      usually by Mary or      Bob '}]"
libzip,zip_source_win32w_create,"upon successful completion, the created source is returned","[{'score': 4.3358091910642577e-14, 'answer': 'successful completion ', 'question': 'Who performs allocating?', 'context': 'upon successful completion, the created source is returned'}, {'score': 2.5787477622024602e-14, 'answer': 'the created source ', 'question': 'Who performs freeing?', 'context': 'upon successful completion, the created source is returned'}, {'score': 5.390517344494583e-06, 'answer': 'source ', 'question': 'What has been allocated?', 'context': 'upon successful completion, the created source is returned'}, {'score': 4.502791911033255e-13, 'answer': 'the created source ', 'question': 'What has been freed?', 'context': 'upon successful completion, the created source is returned'}]"
libzip,zip_source_win32w_create,"otherwise,   null is returned and the error code in   archive or error is set to   indicate the error","[{'score': 3.385213252294142e-14, 'answer': 'the error code ', 'question': 'Who performs allocating?', 'context': 'otherwise,   null is returned and the error code in   archive or error is set to   indicate the error'}, {'score': 2.578913441846943e-14, 'answer': 'the error ', 'question': 'Who performs freeing?', 'context': 'otherwise,   null is returned and the error code in   archive or error is set to   indicate the error'}, {'score': 3.466886879573833e-14, 'answer': 'the error ', 'question': 'What has been allocated?', 'context': 'otherwise,   null is returned and the error code in   archive or error is set to   indicate the error'}, {'score': 1.7412144588582062e-14, 'answer': 'the error ', 'question': 'What has been freed?', 'context': 'otherwise,   null is returned and the error code in   archive or error is set to   indicate the error'}]"
libzip,zip_source_win32w_create,Mary and    Bob fail if :   ,"[{'score': 8.366023294319267e-15, 'answer': 'zip_source_win32w_create fail if :    ', 'question': 'Who performs allocating?', 'context': 'Mary and    Bob fail if :   '}, {'score': 5.3983302847153674e-15, 'answer': 'if :    ', 'question': 'Who performs freeing?', 'context': 'Mary and    Bob fail if :   '}, {'score': 4.8434364598702335e-15, 'answer': 'zip_source_win32w and     zip_source_win32w_create fail if :    ', 'question': 'What has been allocated?', 'context': 'Mary and    Bob fail if :   '}, {'score': 3.999786562207267e-15, 'answer': 'if :    ', 'question': 'What has been freed?', 'context': 'Mary and    Bob fail if :   '}]"
libzip,zip_source_win32w_create,"[ apple ] fname , start , or        len are invalid ","[{'score': 9.393258265937184e-15, 'answer': 'invalid ', 'question': 'Who performs allocating?', 'context': '[ apple ] fname , start , or        len are invalid '}, {'score': 6.127860703944183e-15, 'answer': 'invalid ', 'question': 'Who performs freeing?', 'context': '[ apple ] fname , start , or        len are invalid '}, {'score': 6.9900576585367035e-15, 'answer': 'zip_er_inval ', 'question': 'What has been allocated?', 'context': '[ apple ] fname , start , or        len are invalid '}, {'score': 5.7516010454772976e-15, 'answer': 'invalid ', 'question': 'What has been freed?', 'context': '[ apple ] fname , start , or        len are invalid '}]"
libzip,zip_source_win32w_create,[ apple ] required memory could not be allocated ,"[{'score': 8.99737454814831e-15, 'answer': 'required memory could not be allocated ', 'question': 'Who performs allocating?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 4.854054017864066e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'Who performs freeing?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 9.922858839944357e-15, 'answer': 'memory ', 'question': 'What has been allocated?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 5.9319940757705195e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'What has been freed?', 'context': '[ apple ] required memory could not be allocated '}]"
libzip,zip_source_win32w_create,[ apple ] opening fname failed ,"[{'score': 6.232561176004866e-15, 'answer': 'zip_er_open ] opening fname failed ', 'question': 'Who performs allocating?', 'context': '[ apple ] opening fname failed '}, {'score': 3.737240229876324e-15, 'answer': 'zip_er_open ] opening fname failed ', 'question': 'Who performs freeing?', 'context': '[ apple ] opening fname failed '}, {'score': 1.4577367565544834e-14, 'answer': 'zip_er_open ', 'question': 'What has been allocated?', 'context': '[ apple ] opening fname failed '}, {'score': 3.496844867907265e-15, 'answer': 'zip_er_open ] opening fname failed ', 'question': 'What has been freed?', 'context': '[ apple ] opening fname failed '}]"
libzip,zip_source_win32w_create,"libzip ,    Mary ,    Bob ,    apple ,    Alex ,    Alice ","[{'score': 9.3056347404228e-14, 'answer': 'zip_file_replace ', 'question': 'Who performs allocating?', 'context': 'libzip ,    Mary ,    Bob ,    apple ,    Alex ,    Alice '}, {'score': 1.0267280223989848e-14, 'answer': 'zip_file_replace ', 'question': 'Who performs freeing?', 'context': 'libzip ,    Mary ,    Bob ,    apple ,    Alex ,    Alice '}, {'score': 8.297810037010984e-15, 'answer': 'zip_source ,     zip_source_win32a ,     zip_source_win32handle ', 'question': 'What has been allocated?', 'context': 'libzip ,    Mary ,    Bob ,    apple ,    Alex ,    Alice '}, {'score': 9.330189039717576e-15, 'answer': 'zip_source ,     zip_source_win32a ,     zip_source_win32handle ', 'question': 'What has been freed?', 'context': 'libzip ,    Mary ,    Bob ,    apple ,    Alex ,    Alice '}]"
libzip,zip_source_win32w_create,Mary was added in libzip 1 ,"[{'score': 4.1425582006317154e-15, 'answer': 'zip_source_win32w ', 'question': 'Who performs allocating?', 'context': 'Mary was added in libzip 1 '}, {'score': 5.904091116422068e-15, 'answer': 'zip_source_win32w ', 'question': 'Who performs freeing?', 'context': 'Mary was added in libzip 1 '}, {'score': 6.265947826653842e-15, 'answer': 'zip_source_win32w ', 'question': 'What has been allocated?', 'context': 'Mary was added in libzip 1 '}, {'score': 2.4665114497682923e-15, 'answer': 'zip_source_win32w ', 'question': 'What has been freed?', 'context': 'Mary was added in libzip 1 '}]"
libzip,zip_source_win32w_create,0,"[{'score': 3.523641136358481e-14, 'answer': '0 ', 'question': 'Who performs allocating?', 'context': '0'}, {'score': 4.750806207307924e-14, 'answer': '0 ', 'question': 'Who performs freeing?', 'context': '0'}, {'score': 9.945706367850415e-13, 'answer': '0 ', 'question': 'What has been allocated?', 'context': '0'}, {'score': 2.24728967531361e-13, 'answer': '0 ', 'question': 'What has been freed?', 'context': '0'}]"
libzip,zip_source_win32w_create,dieter baron   <dillo@nih,"[{'score': 3.137522183792145e-14, 'answer': 'nih ', 'question': 'Who performs allocating?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.7722514401114983e-14, 'answer': 'dillo@nih ', 'question': 'Who performs freeing?', 'context': 'dieter baron   <dillo@nih'}, {'score': 9.612752624064622e-14, 'answer': 'nih ', 'question': 'What has been allocated?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.0707067353500806e-14, 'answer': 'dillo@nih ', 'question': 'What has been freed?', 'context': 'dieter baron   <dillo@nih'}]"
libzip,zip_source_win32w_create,at> and   thomas klausner   <tk@giga,"[{'score': 4.479507314126413e-14, 'answer': 'giga ', 'question': 'Who performs allocating?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 2.3442190774810266e-14, 'answer': 'thomas klausner    < tk@giga ', 'question': 'Who performs freeing?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 6.427805065555708e-14, 'answer': 'giga ', 'question': 'What has been allocated?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 1.4246713007991067e-14, 'answer': 'giga ', 'question': 'What has been freed?', 'context': 'at> and   thomas klausner   <tk@giga'}]"
libzip,zip_source_win32w_create,or,"[{'score': 3.064283649414391e-14, 'answer': 'or ', 'question': 'Who performs allocating?', 'context': 'or'}, {'score': 7.949495689539912e-15, 'answer': 'or ', 'question': 'Who performs freeing?', 'context': 'or'}, {'score': 1.413469493359576e-13, 'answer': 'or ', 'question': 'What has been allocated?', 'context': 'or'}, {'score': 6.911516952019022e-15, 'answer': 'or ', 'question': 'What has been freed?', 'context': 'or'}]"
libzip,zip_source_win32w_create,at> ,"[{'score': 2.750604479156548e-14, 'answer': 'at > ', 'question': 'Who performs allocating?', 'context': 'at> '}, {'score': 2.350256220109287e-14, 'answer': 'at > ', 'question': 'Who performs freeing?', 'context': 'at> '}, {'score': 3.326399689008129e-14, 'answer': 'at > ', 'question': 'What has been allocated?', 'context': 'at> '}, {'score': 9.980162312892005e-15, 'answer': 'at > ', 'question': 'What has been freed?', 'context': 'at> '}]"
libzip,zip_source_window,   Mary   -   create zip data source overlay ,"[{'score': 0.9940811991691589, 'answer': 'zip_source_window_create ', 'question': 'Who performs allocating?', 'context': '   Mary   -   create zip data source overlay '}, {'score': 1.2357633023970215e-14, 'answer': 'zip_source_window_create    -    create zip data source overlay ', 'question': 'Who performs freeing?', 'context': '   Mary   -   create zip data source overlay '}, {'score': 0.8997300863265991, 'answer': 'zip data source overlay ', 'question': 'What has been allocated?', 'context': '   Mary   -   create zip data source overlay '}, {'score': 7.138664083418313e-15, 'answer': 'zip data source overlay ', 'question': 'What has been freed?', 'context': '   Mary   -   create zip data source overlay '}]"
libzip,zip_source_window,libzip (-lzip) ,"[{'score': 6.8430428085629845e-15, 'answer': 'libzip ', 'question': 'Who performs allocating?', 'context': 'libzip (-lzip) '}, {'score': 3.986884979871163e-15, 'answer': 'libzip ', 'question': 'Who performs freeing?', 'context': 'libzip (-lzip) '}, {'score': 6.393483883456027e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip (-lzip) '}, {'score': 3.863205040561353e-15, 'answer': 'libzip ', 'question': 'What has been freed?', 'context': 'libzip (-lzip) '}]"
libzip,zip_source_window,"the Mary function create a zip    source from an underlying zip source , restricting access to a particular    window starting at byte start and having size    len ","[{'score': 0.9999401569366455, 'answer': 'the zip_source_window_create function ', 'question': 'Who performs allocating?', 'context': 'the Mary function create a zip    source from an underlying zip source , restricting access to a particular    window starting at byte start and having size    len '}, {'score': 6.265069029971065e-14, 'answer': 'the zip_source_window_create function create a zip     source from an underlying zip source ', 'question': 'Who performs freeing?', 'context': 'the Mary function create a zip    source from an underlying zip source , restricting access to a particular    window starting at byte start and having size    len '}, {'score': 0.9999102354049683, 'answer': 'a zip     source from an underlying zip source ', 'question': 'What has been allocated?', 'context': 'the Mary function create a zip    source from an underlying zip source , restricting access to a particular    window starting at byte start and having size    len '}, {'score': 1.2026770096311423e-13, 'answer': 'zip source ', 'question': 'What has been freed?', 'context': 'the Mary function create a zip    source from an underlying zip source , restricting access to a particular    window starting at byte start and having size    len '}]"
libzip,zip_source_window,"if len is -1, the window   spans to the end of the underlying source","[{'score': 5.896588691498353e-14, 'answer': 'the window    spans to the end of the underlying source ', 'question': 'Who performs allocating?', 'context': 'if len is -1, the window   spans to the end of the underlying source'}, {'score': 2.8211328469162668e-14, 'answer': 'the window    spans to the end of the underlying source ', 'question': 'Who performs freeing?', 'context': 'if len is -1, the window   spans to the end of the underlying source'}, {'score': 5.535039115413254e-13, 'answer': 'the underlying source ', 'question': 'What has been allocated?', 'context': 'if len is -1, the window   spans to the end of the underlying source'}, {'score': 1.1677860284678432e-13, 'answer': 'the underlying source ', 'question': 'What has been freed?', 'context': 'if len is -1, the window   spans to the end of the underlying source'}]"
libzip,zip_source_window,"upon successful completion, the created source is returned","[{'score': 4.341402996647925e-14, 'answer': 'successful completion ', 'question': 'Who performs allocating?', 'context': 'upon successful completion, the created source is returned'}, {'score': 2.5805143341172537e-14, 'answer': 'the created source ', 'question': 'Who performs freeing?', 'context': 'upon successful completion, the created source is returned'}, {'score': 5.392324965214357e-06, 'answer': 'source ', 'question': 'What has been allocated?', 'context': 'upon successful completion, the created source is returned'}, {'score': 4.5050085623749014e-13, 'answer': 'the created source ', 'question': 'What has been freed?', 'context': 'upon successful completion, the created source is returned'}]"
libzip,zip_source_window,"otherwise,   null is returned and the error code in   error is set to indicate the error","[{'score': 6.184521617698044e-14, 'answer': 'the error code in    error is set to indicate the error ', 'question': 'Who performs allocating?', 'context': 'otherwise,   null is returned and the error code in   error is set to indicate the error'}, {'score': 3.4244468019714244e-14, 'answer': 'the error code in    error is set to indicate the error ', 'question': 'Who performs freeing?', 'context': 'otherwise,   null is returned and the error code in   error is set to indicate the error'}, {'score': 6.65015799047354e-14, 'answer': 'the error code in    error is set to indicate the error ', 'question': 'What has been allocated?', 'context': 'otherwise,   null is returned and the error code in   error is set to indicate the error'}, {'score': 2.501344366823057e-14, 'answer': 'the error code in    error is set to indicate the error ', 'question': 'What has been freed?', 'context': 'otherwise,   null is returned and the error code in   error is set to indicate the error'}]"
libzip,zip_source_window,Mary fails if :   ,"[{'score': 8.89336567848906e-15, 'answer': 'if :    ', 'question': 'Who performs allocating?', 'context': 'Mary fails if :   '}, {'score': 5.2957457009569255e-15, 'answer': 'if :    ', 'question': 'Who performs freeing?', 'context': 'Mary fails if :   '}, {'score': 7.832127416236567e-15, 'answer': 'if :    ', 'question': 'What has been allocated?', 'context': 'Mary fails if :   '}, {'score': 3.664423772016187e-15, 'answer': 'if :    ', 'question': 'What has been freed?', 'context': 'Mary fails if :   '}]"
libzip,zip_source_window,[ apple ] src is null ; there is an        integer overflow adding start and        len ; or len is less than      -1 ,"[{'score': 2.1522226275466627e-14, 'answer': 'an         integer overflow ', 'question': 'Who performs allocating?', 'context': '[ apple ] src is null ; there is an        integer overflow adding start and        len ; or len is less than      -1 '}, {'score': 8.038970320857226e-15, 'answer': 'an         integer overflow ', 'question': 'Who performs freeing?', 'context': '[ apple ] src is null ; there is an        integer overflow adding start and        len ; or len is less than      -1 '}, {'score': 1.3609164014086964e-14, 'answer': 'an         integer overflow ', 'question': 'What has been allocated?', 'context': '[ apple ] src is null ; there is an        integer overflow adding start and        len ; or len is less than      -1 '}, {'score': 5.858618576165195e-15, 'answer': 'an         integer overflow ', 'question': 'What has been freed?', 'context': '[ apple ] src is null ; there is an        integer overflow adding start and        len ; or len is less than      -1 '}]"
libzip,zip_source_window,[ apple ] required memory could not be allocated ,"[{'score': 8.96390319420461e-15, 'answer': 'required memory could not be allocated ', 'question': 'Who performs allocating?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 4.8610496629754394e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'Who performs freeing?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 9.890434418723462e-15, 'answer': 'memory ', 'question': 'What has been allocated?', 'context': '[ apple ] required memory could not be allocated '}, {'score': 5.938039773431547e-15, 'answer': 'zip_er_memory ] required memory could not be allocated ', 'question': 'What has been freed?', 'context': '[ apple ] required memory could not be allocated '}]"
libzip,zip_source_window,"libzip ,    apple apple ","[{'score': 1.2864708450811054e-14, 'answer': '    zip_source zip_source ', 'question': 'Who performs allocating?', 'context': 'libzip ,    apple apple '}, {'score': 9.862099472571911e-15, 'answer': 'libzip ,     zip_source zip_source ', 'question': 'Who performs freeing?', 'context': 'libzip ,    apple apple '}, {'score': 3.604046585909543e-14, 'answer': 'zip_source zip_source ', 'question': 'What has been allocated?', 'context': 'libzip ,    apple apple '}, {'score': 5.2803940758208885e-15, 'answer': 'zip_source zip_source ', 'question': 'What has been freed?', 'context': 'libzip ,    apple apple '}]"
libzip,zip_source_window,Mary was added in libzip 1 ,"[{'score': 4.1425582006317154e-15, 'answer': 'zip_source_window_create ', 'question': 'Who performs allocating?', 'context': 'Mary was added in libzip 1 '}, {'score': 5.904091116422068e-15, 'answer': 'zip_source_window_create ', 'question': 'Who performs freeing?', 'context': 'Mary was added in libzip 1 '}, {'score': 6.265947826653842e-15, 'answer': 'zip_source_window_create ', 'question': 'What has been allocated?', 'context': 'Mary was added in libzip 1 '}, {'score': 2.4665114497682923e-15, 'answer': 'zip_source_window_create ', 'question': 'What has been freed?', 'context': 'Mary was added in libzip 1 '}]"
libzip,zip_source_window,8,"[{'score': 4.696716377362159e-14, 'answer': '8 ', 'question': 'Who performs allocating?', 'context': '8'}, {'score': 6.681678458133125e-14, 'answer': '8 ', 'question': 'Who performs freeing?', 'context': '8'}, {'score': 4.520758496284055e-13, 'answer': '8 ', 'question': 'What has been allocated?', 'context': '8'}, {'score': 7.7967637906887e-15, 'answer': '8 ', 'question': 'What has been freed?', 'context': '8'}]"
libzip,zip_source_window,0,"[{'score': 3.523641136358481e-14, 'answer': '0 ', 'question': 'Who performs allocating?', 'context': '0'}, {'score': 4.750806207307924e-14, 'answer': '0 ', 'question': 'Who performs freeing?', 'context': '0'}, {'score': 9.945706367850415e-13, 'answer': '0 ', 'question': 'What has been allocated?', 'context': '0'}, {'score': 2.24728967531361e-13, 'answer': '0 ', 'question': 'What has been freed?', 'context': '0'}]"
libzip,zip_source_window,dieter baron   <dillo@nih,"[{'score': 3.137522183792145e-14, 'answer': 'nih ', 'question': 'Who performs allocating?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.7722514401114983e-14, 'answer': 'dillo@nih ', 'question': 'Who performs freeing?', 'context': 'dieter baron   <dillo@nih'}, {'score': 9.612752624064622e-14, 'answer': 'nih ', 'question': 'What has been allocated?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.0707067353500806e-14, 'answer': 'dillo@nih ', 'question': 'What has been freed?', 'context': 'dieter baron   <dillo@nih'}]"
libzip,zip_source_window,at> and   thomas klausner   <tk@giga,"[{'score': 4.479507314126413e-14, 'answer': 'giga ', 'question': 'Who performs allocating?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 2.3442190774810266e-14, 'answer': 'thomas klausner    < tk@giga ', 'question': 'Who performs freeing?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 6.427805065555708e-14, 'answer': 'giga ', 'question': 'What has been allocated?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 1.4246713007991067e-14, 'answer': 'giga ', 'question': 'What has been freed?', 'context': 'at> and   thomas klausner   <tk@giga'}]"
libzip,zip_source_window,or,"[{'score': 3.064283649414391e-14, 'answer': 'or ', 'question': 'Who performs allocating?', 'context': 'or'}, {'score': 7.949495689539912e-15, 'answer': 'or ', 'question': 'Who performs freeing?', 'context': 'or'}, {'score': 1.413469493359576e-13, 'answer': 'or ', 'question': 'What has been allocated?', 'context': 'or'}, {'score': 6.911516952019022e-15, 'answer': 'or ', 'question': 'What has been freed?', 'context': 'or'}]"
libzip,zip_source_window,at> ,"[{'score': 2.750604479156548e-14, 'answer': 'at > ', 'question': 'Who performs allocating?', 'context': 'at> '}, {'score': 2.350256220109287e-14, 'answer': 'at > ', 'question': 'Who performs freeing?', 'context': 'at> '}, {'score': 3.326399689008129e-14, 'answer': 'at > ', 'question': 'What has been allocated?', 'context': 'at> '}, {'score': 9.980162312892005e-15, 'answer': 'at > ', 'question': 'What has been freed?', 'context': 'at> '}]"
libzip,zip_source_write,   Mary   -   write data to zip source ,"[{'score': 1.8158529692911818e-14, 'answer': 'zip source ', 'question': 'Who performs allocating?', 'context': '   Mary   -   write data to zip source '}, {'score': 1.1737981836241595e-14, 'answer': 'write data to zip source ', 'question': 'Who performs freeing?', 'context': '   Mary   -   write data to zip source '}, {'score': 1.6875117229693364e-14, 'answer': 'zip source ', 'question': 'What has been allocated?', 'context': '   Mary   -   write data to zip source '}, {'score': 6.661704065984153e-15, 'answer': 'zip source ', 'question': 'What has been freed?', 'context': '   Mary   -   write data to zip source '}]"
libzip,zip_source_write,libzip (-lzip) ,"[{'score': 6.8430428085629845e-15, 'answer': 'libzip ', 'question': 'Who performs allocating?', 'context': 'libzip (-lzip) '}, {'score': 3.986884979871163e-15, 'answer': 'libzip ', 'question': 'Who performs freeing?', 'context': 'libzip (-lzip) '}, {'score': 6.393483883456027e-15, 'answer': 'libzip ', 'question': 'What has been allocated?', 'context': 'libzip (-lzip) '}, {'score': 3.863205040561353e-15, 'answer': 'libzip ', 'question': 'What has been freed?', 'context': 'libzip (-lzip) '}]"
libzip,zip_source_write,the function Mary writes    len bytes from the buffer data to    the zip source source at the current write offset ,"[{'score': 1.1906317776047125e-14, 'answer': 'the zip source source at the current write offset ', 'question': 'Who performs allocating?', 'context': 'the function Mary writes    len bytes from the buffer data to    the zip source source at the current write offset '}, {'score': 1.4865543420793798e-14, 'answer': 'the zip source source at the current write offset ', 'question': 'Who performs freeing?', 'context': 'the function Mary writes    len bytes from the buffer data to    the zip source source at the current write offset '}, {'score': 2.7957032237737982e-14, 'answer': 'the zip source source ', 'question': 'What has been allocated?', 'context': 'the function Mary writes    len bytes from the buffer data to    the zip source source at the current write offset '}, {'score': 9.576308015069469e-15, 'answer': 'the zip source source ', 'question': 'What has been freed?', 'context': 'the function Mary writes    len bytes from the buffer data to    the zip source source at the current write offset '}]"
libzip,zip_source_write,the zip source source has to be prepared for      writing by calling      Mary      first ,"[{'score': 3.533049639523403e-14, 'answer': 'writing ', 'question': 'Who performs allocating?', 'context': 'the zip source source has to be prepared for      writing by calling      Mary      first '}, {'score': 3.037442869381797e-14, 'answer': 'zip_source_begin_write       first ', 'question': 'Who performs freeing?', 'context': 'the zip source source has to be prepared for      writing by calling      Mary      first '}, {'score': 4.862696887947965e-14, 'answer': 'the zip source source ', 'question': 'What has been allocated?', 'context': 'the zip source source has to be prepared for      writing by calling      Mary      first '}, {'score': 1.3645463611041547e-14, 'answer': 'zip_source_begin_write       first ', 'question': 'What has been freed?', 'context': 'the zip source source has to be prepared for      writing by calling      Mary      first '}]"
libzip,zip_source_write,upon successful completion the number of bytes written is returned,"[{'score': 2.2029029804731398e-14, 'answer': 'the number of bytes written is returned ', 'question': 'Who performs allocating?', 'context': 'upon successful completion the number of bytes written is returned'}, {'score': 9.069359643170717e-15, 'answer': 'the number of bytes written is returned ', 'question': 'Who performs freeing?', 'context': 'upon successful completion the number of bytes written is returned'}, {'score': 4.483482947967646e-14, 'answer': 'the number of bytes written is returned ', 'question': 'What has been allocated?', 'context': 'upon successful completion the number of bytes written is returned'}, {'score': 1.1884714200727405e-14, 'answer': 'the number of bytes written is returned ', 'question': 'What has been freed?', 'context': 'upon successful completion the number of bytes written is returned'}]"
libzip,zip_source_write,"otherwise,   -1 is returned and the error information in source is   set to indicate the error","[{'score': 7.148380059543089e-14, 'answer': 'the error information in source is    set to indicate the error ', 'question': 'Who performs allocating?', 'context': 'otherwise,   -1 is returned and the error information in source is   set to indicate the error'}, {'score': 3.6807115379655295e-14, 'answer': 'the error information in source is    set to indicate the error ', 'question': 'Who performs freeing?', 'context': 'otherwise,   -1 is returned and the error information in source is   set to indicate the error'}, {'score': 4.976751229548472e-14, 'answer': 'the error information in source is    set to indicate the error ', 'question': 'What has been allocated?', 'context': 'otherwise,   -1 is returned and the error information in source is   set to indicate the error'}, {'score': 2.1791406569840466e-14, 'answer': 'the error information in source is    set to indicate the error ', 'question': 'What has been freed?', 'context': 'otherwise,   -1 is returned and the error information in source is   set to indicate the error'}]"
libzip,zip_source_write,"libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom ","[{'score': 6.085929015516717e-14, 'answer': 'zip_source_commit_write ', 'question': 'Who performs allocating?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 3.2235400736517136e-14, 'answer': 'zip_source_commit_write ', 'question': 'Who performs freeing?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 1.3148664387916797e-14, 'answer': 'zip_source ', 'question': 'What has been allocated?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}, {'score': 6.94843361247568e-15, 'answer': 'zip_source_rollback_write ,     zip_source_seek_write ,     zip_source_tell_write ', 'question': 'What has been freed?', 'context': 'libzip ,    apple ,    Mary ,    Bob ,    Alex ,    Alice ,    Tom '}]"
libzip,zip_source_write,Mary was added in libzip 1 ,"[{'score': 4.142629351399285e-15, 'answer': 'zip_source_write ', 'question': 'Who performs allocating?', 'context': 'Mary was added in libzip 1 '}, {'score': 5.917777474783803e-15, 'answer': 'zip_source_write ', 'question': 'Who performs freeing?', 'context': 'Mary was added in libzip 1 '}, {'score': 6.2647530866817396e-15, 'answer': 'zip_source_write ', 'question': 'What has been allocated?', 'context': 'Mary was added in libzip 1 '}, {'score': 2.4713056562497516e-15, 'answer': 'zip_source_write ', 'question': 'What has been freed?', 'context': 'Mary was added in libzip 1 '}]"
libzip,zip_source_write,0,"[{'score': 3.5283692742700545e-14, 'answer': '0 ', 'question': 'Who performs allocating?', 'context': '0'}, {'score': 4.725573773435576e-14, 'answer': '0 ', 'question': 'Who performs freeing?', 'context': '0'}, {'score': 9.971168855871237e-13, 'answer': '0 ', 'question': 'What has been allocated?', 'context': '0'}, {'score': 2.2408862417576392e-13, 'answer': '0 ', 'question': 'What has been freed?', 'context': '0'}]"
libzip,zip_source_write,dieter baron   <dillo@nih,"[{'score': 3.1327144247835295e-14, 'answer': 'nih ', 'question': 'Who performs allocating?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.773906881303612e-14, 'answer': 'dillo@nih ', 'question': 'Who performs freeing?', 'context': 'dieter baron   <dillo@nih'}, {'score': 9.601044595854494e-14, 'answer': 'nih ', 'question': 'What has been allocated?', 'context': 'dieter baron   <dillo@nih'}, {'score': 1.0707811048428495e-14, 'answer': 'dillo@nih ', 'question': 'What has been freed?', 'context': 'dieter baron   <dillo@nih'}]"
libzip,zip_source_write,at> and   thomas klausner   <tk@giga,"[{'score': 4.485560550380671e-14, 'answer': 'giga ', 'question': 'Who performs allocating?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 2.3421343599912443e-14, 'answer': 'thomas klausner    < tk@giga ', 'question': 'Who performs freeing?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 6.40691655545006e-14, 'answer': 'giga ', 'question': 'What has been allocated?', 'context': 'at> and   thomas klausner   <tk@giga'}, {'score': 1.42565131791908e-14, 'answer': 'giga ', 'question': 'What has been freed?', 'context': 'at> and   thomas klausner   <tk@giga'}]"
libzip,zip_source_write,or,"[{'score': 3.097342667719369e-14, 'answer': 'or ', 'question': 'Who performs allocating?', 'context': 'or'}, {'score': 7.962818670767275e-15, 'answer': 'or ', 'question': 'Who performs freeing?', 'context': 'or'}, {'score': 1.4057734197634592e-13, 'answer': 'or ', 'question': 'What has been allocated?', 'context': 'or'}, {'score': 6.952185544915543e-15, 'answer': 'or ', 'question': 'What has been freed?', 'context': 'or'}]"
